country,year,GDP_per_capita,Education_Tertiary,Rule_of_Law,CO2_per_capita,income_level_code,Income_Group
MDG,2020,422.924255422319,5.17336117275841,-14.8951790332794,0.131,LIC,Low and Middle Income
MEX,1990,8036.86114405886,,,3.825,UMC,Low and Middle Income
MEX,1991,8197.01179488111,,,3.907,UMC,Low and Middle Income
MEX,1992,8330.26426795593,,,3.864,UMC,Low and Middle Income
MEX,1993,8411.79621331335,,,3.853,UMC,Low and Middle Income
MEX,1994,8623.48043000831,,,3.938,UMC,Low and Middle Income
MEX,1995,7970.64038489585,,,3.642,UMC,Low and Middle Income
MEX,1996,8320.65295687947,,-12.3529881834984,3.694,UMC,Low and Middle Income
MEX,1997,8770.8448154628,,,3.855,UMC,Low and Middle Income
MEX,1998,9161.89527775798,,-9.04624855518341,3.987,UMC,Low and Middle Income
MEX,1999,9264.977292523,,,3.975,UMC,Low and Middle Income
MEX,2000,9581.96970202823,20.5259704589844,-7.25066250562668,3.969,UMC,Low and Middle Income
MEX,2001,9398.35074347946,21.3776397705078,,4.071,UMC,Low and Middle Income
MEX,2002,9242.27886122367,22.3153591156006,-5.93654304742813,4.04,UMC,Low and Middle Income
MEX,2003,9221.99666685464,23.0477905273438,-6.42434617877006,4.234,UMC,Low and Middle Income
MEX,2004,9421.28976132695,23.7031497955322,-6.96847799420357,4.201,UMC,Low and Middle Income
MEX,2005,9491.51730268004,24.130989074707,-6.51082193851471,4.38,UMC,Low and Middle Income
MEX,2006,9813.82804186659,24.5689697265625,-8.03328675031662,4.424,UMC,Low and Middle Income
MEX,2007,9877.69532636562,25.1474304199219,-9.2298476099968,4.354,UMC,Low and Middle Income
MEX,2008,9826.34218448486,25.7789402008057,-11.7178203463554,4.285,UMC,Low and Middle Income
MEX,2009,9074.11881448129,26.2105903625488,-9.56877017021179,4.11,UMC,Low and Middle Income
MEX,2010,9389.06722076504,27.1670207977295,-9.38453274965286,4.017,UMC,Low and Middle Income
MEX,2011,9575.93437734618,28.0361595153809,-9.34809118509292,4.194,UMC,Low and Middle Income
MEX,2012,9782.51776251839,29.3496494293213,-9.09806156158447,4.293,UMC,Low and Middle Income
MEX,2013,9738.71059661101,30.3301601409912,-9.33741366863251,4.186,UMC,Low and Middle Income
MEX,2014,9862.4812534745,31.2052898406982,-6.91049084067344,4.041,UMC,Low and Middle Income
MEX,2015,10021.2386113616,31.9718608856201,-7.66951471567154,3.96,UMC,Low and Middle Income
MEX,2016,10100.5021195819,38.589771270752,-9.8129820227623,3.917,UMC,Low and Middle Income
MEX,2017,10193.7727188313,40.3390693664551,-9.90130722522736,3.763,UMC,Low and Middle Income
MEX,2018,10296.8690940459,41.6382789611816,-10.8604136705399,3.76,UMC,Low and Middle Income
MEX,2019,10159.4448367696,43.0441398620605,-11.1563523411751,3.723,UMC,Low and Middle Income
MEX,2020,9234.64362226594,45.1654510498047,-10.9644913673401,3.383,UMC,Low and Middle Income
MKD,1990,3534.32265095546,17.0110492706299,,5.378,UMC,Low and Middle Income
MKD,1991,3328.63950847977,15.4305000305176,,3.788,UMC,Low and Middle Income
MKD,1992,3146.02235459166,15.9333200454712,,4.13,UMC,Low and Middle Income
MKD,1993,2948.27151752275,15.9066295623779,,3.787,UMC,Low and Middle Income
MKD,1994,2917.05894611342,16.9034595489502,,3.966,UMC,Low and Middle Income
MKD,1995,2876.0722287817,18.1758499145508,,3.966,UMC,Low and Middle Income
MKD,1996,2889.88516353778,18.3413791656494,-5.2295783162117,4.679,UMC,Low and Middle Income
MKD,1997,2954.5238308875,18.9666194915771,,4.169,UMC,Low and Middle Income
MKD,1998,3038.13983382569,19.633279800415,-5.63836950063706,4.735,UMC,Low and Middle Income
MKD,1999,3154.84918240006,21.3615303039551,,4.288,UMC,Low and Middle Income
MKD,2000,3283.37934095351,22.4084796905518,-10.1417338252068,4.116,UMC,Low and Middle Income
MKD,2001,3169.32514368931,24.3628692626953,,4.013,UMC,Low and Middle Income
MKD,2002,3240.11064526089,26.8072891235352,-9.79716831445694,3.778,UMC,Low and Middle Income
MKD,2003,3307.92040834712,27.8220596313477,-8.6151277422905,4.1,UMC,Low and Middle Income
MKD,2004,3473.76544811451,28.2504692077637,-3.27679444849492,3.944,UMC,Low and Middle Income
MKD,2005,3657.56307699216,29.7906494140625,-5.05191302299499,4.113,UMC,Low and Middle Income
MKD,2006,3866.74650622977,29.2525997161865,-9.13971644639969,4.141,UMC,Low and Middle Income
MKD,2007,4140.63354809364,35.2432899475098,-7.16215461492539,4.329,UMC,Low and Middle Income
MKD,2008,4392.5507164151,39.6388511657715,-5.44641798734665,4.315,UMC,Low and Middle Income
MKD,2009,4405.20045750867,39.837718963623,-4.962183624506,4.002,UMC,Low and Middle Income
MKD,2010,4582.36517512347,38.147590637207,-5.13754168152809,3.988,UMC,Low and Middle Income
MKD,2011,4711.13027870081,,-4.58165127038956,4.324,UMC,Low and Middle Income
MKD,2012,4708.05168535923,39.7961082458496,-4.2766933143139,4.171,UMC,Low and Middle Income
MKD,2013,4863.68088666968,38.9499015808105,-3.92364338040352,3.702,UMC,Low and Middle Income
MKD,2014,5053.75001236367,39.3214912414551,-0.946689423173666,3.587,UMC,Low and Middle Income
MKD,2015,5262.68671928674,42.0811805725098,-3.97280976176262,3.393,UMC,Low and Middle Income
MKD,2016,5429.94678358359,,-5.78464576601982,3.368,UMC,Low and Middle Income
MKD,2017,5510.81862920922,43.5097694396973,-5.20408606529236,3.653,UMC,Low and Middle Income
MKD,2018,5698.39334484489,43.8547897338867,-5.17585650086403,3.466,UMC,Low and Middle Income
MKD,2019,5961.58475399191,43.1991004943848,-5.13337305188179,4.018,UMC,Low and Middle Income
MKD,2020,5743.72649424581,43.782169342041,-1.73065247386694,3.729,UMC,Low and Middle Income
MLT,1990,10067.7473125276,,,6.598,HIC,High Income
MLT,1991,10413.1745543774,,,6.118,HIC,High Income
MLT,1992,10789.7618108966,,,6.119,HIC,High Income
MLT,1993,11161.1923768418,,,7.629,HIC,High Income
MLT,1994,11682.1516222446,,,6.969,HIC,High Income
MLT,1995,12336.7855166478,,,6.377,HIC,High Income
MLT,1996,12719.0092297471,,17.9174815416337,6.537,HIC,High Income
MLT,1997,13286.7107759756,,,6.543,HIC,High Income
MLT,1998,13877.2477535633,,21.4406079053879,6.412,HIC,High Income
MLT,1999,14446.3492424862,,,6.482,HIC,High Income
MLT,2000,17178.3693621174,,23.1905994415284,6.172,HIC,High Income
MLT,2001,16920.7229743513,24.9949493408203,,6.794,HIC,High Income
MLT,2002,17255.4217709726,24.2556896209717,25.0740256309509,6.774,HIC,High Income
MLT,2003,17775.4180936551,30.0867691040039,26.1793143749237,7.253,HIC,High Income
MLT,2004,17728.3576050982,26.6235694885254,22.3263961076736,6.935,HIC,High Income
MLT,2005,18123.2601873346,32.2053604125977,24.0697790384292,6.411,HIC,High Income
MLT,2006,18479.2043785147,31.2252807617188,26.4456527233124,6.391,HIC,High Income
MLT,2007,19342.3162783941,34.6690711975098,27.4197380542755,6.538,HIC,High Income
MLT,2008,20064.4517895547,33.3216094970703,27.4322196245193,6.495,HIC,High Income
MLT,2009,19635.9067186725,35.7878684997559,25.0521509647369,6.086,HIC,High Income
MLT,2010,20750.6382477568,36.8344192504883,23.9719084501267,6.197,HIC,High Income
MLT,2011,20867.9213022084,39.4486618041992,21.7358611822128,6.142,HIC,High Income
MLT,2012,21529.3882643778,42.5473289489746,22.7546402215957,6.444,HIC,High Income
MLT,2013,22626.4876843887,44.4813919067383,22.5380290746689,5.671,HIC,High Income
MLT,2014,23866.0555833557,45.4103507995605,20.2499525547028,5.564,HIC,High Income
MLT,2015,25529.6693210673,48.0389709472656,18.8838759660721,3.815,HIC,High Income
MLT,2016,25969.4999809345,49.2171897888184,16.5297961235046,3.022,HIC,High Income
MLT,2017,28546.6464943104,54.0890197753906,18.9811584949494,3.285,HIC,High Income
MLT,2018,29536.7913868949,57.8407592773438,17.4162510633469,3.194,HIC,High Income
MLT,2019,29522.6480165028,58.4985084533691,15.7368899583817,3.272,HIC,High Income
MLT,2020,27861.80732148,61.4767112731934,15.1002234220505,3.089,HIC,High Income
MNE,1997,4448.0424963957,,,2.969,UMC,Low and Middle Income
MNE,1998,4680.26362026027,,-13.4848248362541,3.123,UMC,Low and Middle Income
MNE,1999,4251.94145360234,,,2.153,UMC,Low and Middle Income
MNE,2000,4391.36753581801,18.111270904541,5.38451424241065,2.39,UMC,Low and Middle Income
MNE,2001,4421.83790075206,18.9315395355225,,2.566,UMC,Low and Middle Income
MNE,2002,4488.00506787032,17.7185001373291,4.65919345617294,2.746,UMC,Low and Middle Income
MNE,2003,4581.10485010973,18.6800899505615,-2.98182412981987,2.941,UMC,Low and Middle Income
MNE,2004,4775.39661599401,22.1096992492676,-3.66625607013702,3.21,UMC,Low and Middle Income
MNE,2005,4967.68285096118,24.9292507171631,-2.35989680886269,3.05,UMC,Low and Middle Income
MNE,2006,5386.53580727982,29.1942901611328,-3.61573296785354,3.254,UMC,Low and Middle Income
MNE,2007,5763.03765244158,36.3274917602539,-3.30265282094478,3.245,UMC,Low and Middle Income
MNE,2008,6149.68269228913,43.55712890625,-1.51137878000736,4.116,UMC,Low and Middle Income
MNE,2009,5768.65438505628,51.6601409912109,-0.281405869871377,2.659,UMC,Low and Middle Income
MNE,2010,5917.91510729977,55.2963485717773,-1.08143172413111,3.832,UMC,Low and Middle Income
MNE,2011,6110.65726880215,59.0115089416504,-1.00065046548843,3.805,UMC,Low and Middle Income
MNE,2012,5948.37632539014,60.3092498779297,-0.994169913232326,3.493,UMC,Low and Middle Income
MNE,2013,6138.24865275199,60.4347686767578,-0.582773171365261,3.397,UMC,Low and Middle Income
MNE,2014,6272.08821761355,63.2196388244629,0.240633117035031,3.337,UMC,Low and Middle Income
MNE,2015,6421.00005731419,63.9372711181641,-0.704567529261113,3.564,UMC,Low and Middle Income
MNE,2016,6634.38197201003,59.1839218139648,-2.22763235867023,3.228,UMC,Low and Middle Income
MNE,2017,6840.90834101224,60.9102210998535,-1.8195068910718,3.392,UMC,Low and Middle Income
MNE,2018,7159.46778433252,58.1831512451172,0.114870994817466,3.903,UMC,Low and Middle Income
MNE,2019,7470.29237568568,56.2633209228516,-0.047766818664968,4.049,UMC,Low and Middle Income
MNE,2020,6351.95187949313,58.0944709777832,-0.598207877017558,3.954,UMC,Low and Middle Income
MNG,1990,1823.45623781461,18.5528602600098,,4.523,UMC,Low and Middle Income
MNG,1991,1613.69985423318,16.260929107666,,5.429,UMC,Low and Middle Income
MNG,1992,1462.6746723198,14.4373903274536,,4.887,UMC,Low and Middle Income
MNG,1993,1418.0656069858,12.4017696380615,,4.044,UMC,Low and Middle Income
MNG,1994,1432.28072706305,12.822790145874,,3.411,UMC,Low and Middle Income
MNG,1995,1499.26495210763,14.1376399993897,,3.355,UMC,Low and Middle Income
MNG,1996,1509.32921132514,15.7019596099853,3.42397625744344,3.358,UMC,Low and Middle Income
MNG,1997,1546.08098489924,17.720329284668,,3.187,UMC,Low and Middle Income
MNG,1998,1575.67716165836,20.3455009460449,4.1309921592474,3.159,UMC,Low and Middle Income
MNG,1999,1601.31353865438,25.9451408386231,,3.076,UMC,Low and Middle Income
MNG,2000,1598.31282040605,29.2760200500488,0.0086442650062963,3.027,UMC,Low and Middle Income
MNG,2001,1625.46152259484,33.2865905761719,,3.15,UMC,Low and Middle Income
MNG,2002,1680.65335337555,34.7981109619141,4.095691293478,3.279,UMC,Low and Middle Income
MNG,2003,1775.64906676137,36.878849029541,5.07587605714797,3.146,UMC,Low and Middle Income
MNG,2004,1942.36263694017,39.5999908447266,3.04011629521847,3.343,UMC,Low and Middle Income
MNG,2005,2060.26168223171,43.4830207824707,-3.70606932044029,3.322,UMC,Low and Middle Income
MNG,2006,2209.74321787628,46.8148307800293,-5.38422140479087,3.591,UMC,Low and Middle Income
MNG,2007,2403.72416258662,46.9772300720215,-5.79157778620719,4.585,UMC,Low and Middle Income
MNG,2008,2576.71295838607,49.1745986938477,-5.69243350625038,4.524,UMC,Low and Middle Income
MNG,2009,2498.72967493254,53.1806716918945,-4.47738334536552,4.889,UMC,Low and Middle Income
MNG,2010,2611.67326563924,56.0776786804199,-6.20230028033256,5.098,UMC,Low and Middle Income
MNG,2011,3010.81642672623,56.7482133834947,-4.45857739448548,7.784,UMC,Low and Middle Income
MNG,2012,3318.16496597089,61.3067016601562,-6.24261510372162,12.519,UMC,Low and Middle Income
MNG,2013,3628.90708069575,64.8171691894531,-6.15718382596969,15.245,UMC,Low and Middle Income
MNG,2014,3830.35892049593,66.6792297363281,-5.62652310729027,10.171,UMC,Low and Middle Income
MNG,2015,3838.92126989984,70.3587265014648,-6.57427990436554,7.821,UMC,Low and Middle Income
MNG,2016,3817.91962716702,65.2477111816406,-3.79488755762577,8.428,UMC,Low and Middle Income
MNG,2017,3956.2049437134,64.4055709838867,-5.32254314422607,10.997,UMC,Low and Middle Income
MNG,2018,4183.85566447661,65.1030502319336,-4.67660450935364,14.307,UMC,Low and Middle Income
MNG,2019,4337.8167085432,67.970817565918,-4.32181940972805,14.578,UMC,Low and Middle Income
MNG,2020,4066.03410882791,66.2557467107749,-4.49056044220924,12.908,UMC,Low and Middle Income
MOZ,1990,221.048981086396,,,0.078,LIC,Low and Middle Income
MOZ,1991,227.4627362365,,,0.071,LIC,Low and Middle Income
MOZ,1992,206.194607588583,0.368429988622665,,0.075,LIC,Low and Middle Income
MOZ,1993,221.624579964898,0.408349990844727,,0.081,LIC,Low and Middle Income
MOZ,1994,220.478583291331,0.453289985656738,,0.073,LIC,Low and Middle Income
MOZ,1995,212.086249862904,0.450109988451004,,0.071,LIC,Low and Middle Income
MOZ,1996,227.198486695187,0.470349997282028,-13.6967288255692,0.066,LIC,Low and Middle Income
MOZ,1997,247.184945629196,,,0.069,LIC,Low and Middle Income
MOZ,1998,266.672705397492,,-14.1479804515839,0.064,LIC,Low and Middle Income
MOZ,1999,291.560018665606,0.602349996566772,,0.066,LIC,Low and Middle Income
MOZ,2000,287.390630344484,0.613489985466003,-13.6352572441101,0.073,LIC,Low and Middle Income
MOZ,2001,317.185703581034,0.602580010890961,,0.084,LIC,Low and Middle Income
MOZ,2002,340.13537022259,0.682079970836639,-12.4471643567085,0.081,LIC,Low and Middle Income
MOZ,2003,356.521157404125,0.928529977798462,-11.9268668889999,0.096,LIC,Low and Middle Income
MOZ,2004,377.064958084878,1.15550994873047,-11.5609181523323,0.094,LIC,Low and Middle Income
MOZ,2005,391.699758163976,1.43202996253967,-10.7736551165581,0.087,LIC,Low and Middle Income
MOZ,2006,420.526462764726,2.12770009040833,-10.5396342873573,0.092,LIC,Low and Middle Income
MOZ,2007,442.049574057751,3.03946995735169,-10.3559491038322,0.103,LIC,Low and Middle Income
MOZ,2008,460.94729485679,3.51939988136292,-10.4831875562668,0.1,LIC,Low and Middle Income
MOZ,2009,475.788178051193,3.82146000862122,-10.2069413661957,0.109,LIC,Low and Middle Income
MOZ,2010,494.162859074785,4.6029332896014,-8.28999236226082,0.115,LIC,Low and Middle Income
MOZ,2011,514.869957191994,4.903703492415,-9.85737735033035,0.131,LIC,Low and Middle Income
MOZ,2012,540.2945177803,5.19951373358179,-10.1788026094437,0.125,LIC,Low and Middle Income
MOZ,2013,559.393953685688,5.59344755668074,-13.9405519962311,0.143,LIC,Low and Middle Income
MOZ,2014,585.266716133984,6.25049132527997,-13.754486322403,0.315,LIC,Low and Middle Income
MOZ,2015,610.563774706589,6.73181717702859,-14.7212181687355,0.254,LIC,Low and Middle Income
MOZ,2016,620.779714954555,7.34197304077013,-18.2408053874969,0.313,LIC,Low and Middle Income
MOZ,2017,618.397694360334,7.24573099191356,-17.0917373895646,0.245,LIC,Low and Middle Income
MOZ,2018,621.153734194787,7.4630510423433,-18.1055096387863,0.242,LIC,Low and Middle Income
MOZ,2019,617.13932000195,,-18.0700591802597,0.237,LIC,Low and Middle Income
MOZ,2020,591.804059985932,,-18.1328388452529,0.206,LIC,Low and Middle Income
MRT,1990,1441.35013214637,3.07737994194031,,0.437,LMC,Low and Middle Income
MRT,1991,1424.8845274987,2.74047994613648,,0.432,LMC,Low and Middle Income
MRT,1992,1397.09016927143,2.9126501083374,,0.433,LMC,Low and Middle Income
MRT,1993,1420.51487247759,3.51754999160767,,0.426,LMC,Low and Middle Income
MRT,1994,1331.04721876353,3.48554992675781,,0.427,LMC,Low and Middle Income
MRT,1995,1422.1984656624,3.42460989952087,,0.439,LMC,Low and Middle Income
MRT,1996,1475.48821595821,3.70655989646912,-8.56159621477127,0.451,LMC,Low and Middle Income
MRT,1997,1384.62072172965,3.99486994743347,,0.447,LMC,Low and Middle Income
MRT,1998,1386.65535143801,3.90360999107361,-7.77123761177063,0.434,LMC,Low and Middle Income
MRT,1999,1399.6677525752,4.19634008407593,,0.431,LMC,Low and Middle Income
MRT,2000,1307.91078676112,,-6.89560499787331,0.426,LMC,Low and Middle Income
MRT,2001,1265.81694335882,3.47914004325867,,0.438,LMC,Low and Middle Income
MRT,2002,1255.23785465583,3.0836501121521,-8.27083277702332,0.456,LMC,Low and Middle Income
MRT,2003,1311.83928290699,3.29281997680664,-10.4843538403511,0.459,LMC,Low and Middle Income
MRT,2004,1342.01926086998,3.34153008460998,-12.8849231600761,0.483,LMC,Low and Middle Income
MRT,2005,1422.08355395812,3.07908010482788,-12.3280635476112,0.488,LMC,Low and Middle Income
MRT,2006,1641.14052210995,3.48698997497559,-13.440947830677,0.514,LMC,Low and Middle Income
MRT,2007,1567.52103874761,3.95002007484436,-11.9355334639549,0.568,LMC,Low and Middle Income
MRT,2008,1518.05671993749,4.07179021835327,-19.7225832939149,0.575,LMC,Low and Middle Income
MRT,2009,1472.73229282851,4.12409019470215,-13.8544152975082,0.613,LMC,Low and Middle Income
MRT,2010,1463.84763242531,4.66769636853479,-15.2598605751991,0.617,LMC,Low and Middle Income
MRT,2011,1476.23923867862,5.06647175812938,-15.8052184581757,0.636,LMC,Low and Middle Income
MRT,2012,1492.69966692583,5.49335070425997,-15.9711844325066,0.676,LMC,Low and Middle Income
MRT,2013,1506.66419033006,5.79601450584933,-17.1500070095062,0.581,LMC,Low and Middle Income
MRT,2014,1524.45340969502,,-14.8426722288132,0.666,LMC,Low and Middle Income
MRT,2015,1558.84205473416,5.88425001273035,-15.1351233124733,0.757,LMC,Low and Middle Income
MRT,2016,1531.87725661699,5.56245834327609,-12.6467117071152,0.642,LMC,Low and Middle Income
MRT,2017,1580.01453100123,5.15614020144375,-10.4721391201019,0.851,LMC,Low and Middle Income
MRT,2018,1606.91539159026,5.13275480775448,-11.9834812879562,1.025,LMC,Low and Middle Income
MRT,2019,1609.15396170643,5.88823986461851,-10.2892659902573,1.033,LMC,Low and Middle Income
MRT,2020,1557.19511875153,5.97194330025359,-10.2391896247864,1.039,LMC,Low and Middle Income
MUS,1990,3846.40593009531,3.39674997329712,,1.342,UMC,Low and Middle Income
MUS,1991,3973.88222302181,4.01713991165161,,1.379,UMC,Low and Middle Income
MUS,1992,4177.36265335488,,,1.528,UMC,Low and Middle Income
MUS,1993,4337.92493399566,5.99556016921997,,1.566,UMC,Low and Middle Income
MUS,1994,4454.5426070274,5.4636402130127,,1.416,UMC,Low and Middle Income
MUS,1995,4605.76436655081,5.95722007751465,,1.576,UMC,Low and Middle Income
MUS,1996,4813.64243758838,6.69427013397217,15.2293831706047,1.663,UMC,Low and Middle Income
MUS,1997,5024.11496458349,6.51308012008667,,1.686,UMC,Low and Middle Income
MUS,1998,5273.4376456861,,17.2915892601012,1.815,UMC,Low and Middle Income
MUS,1999,5342.7700968418,9.55496025085449,,2.011,UMC,Low and Middle Income
MUS,2000,5724.49584395791,10.6760301589966,16.056633234024,2.211,UMC,Low and Middle Income
MUS,2001,5869.56961565396,16.4485702514648,,2.334,UMC,Low and Middle Income
MUS,2002,5923.09482066607,15.1241102218628,17.0013719797135,2.337,UMC,Low and Middle Income
MUS,2003,6228.82545560651,15.7577295303345,15.7174887657166,2.463,UMC,Low and Middle Income
