country,year,Rule_of_Law
CHE,2009,29.633395910263101
CHE,2010,29.7465143203735
CHE,2011,29.276413679122999
CHE,2012,30.800634503364599
CHE,2013,30.533185601234401
CHE,2014,33.835298538208001
CHE,2015,32.546355247497502
CHE,2016,32.503034591674798
CHE,2017,32.202992439270098
CHE,2018,32.192256212234497
CHE,2019,31.774991512298602
CHE,2020,30.3383450508118
CHI,1990,
CHI,1991,
CHI,1992,
CHI,1993,
CHI,1994,
CHI,1995,
CHI,1996,
CHI,1997,
CHI,1998,
CHI,1999,
CHI,2000,
CHI,2001,
CHI,2002,
CHI,2003,
CHI,2004,
CHI,2005,
CHI,2006,
CHI,2007,
CHI,2008,
CHI,2009,
CHI,2010,
CHI,2011,
CHI,2012,
CHI,2013,
CHI,2014,
CHI,2015,
CHI,2016,
CHI,2017,
CHI,2018,
CHI,2019,
CHI,2020,
CHL,1990,
CHL,1991,
CHL,1992,
CHL,1993,
CHL,1994,
CHL,1995,
CHL,1996,18.933549046516401
CHL,1997,
CHL,1998,18.659230113029601
CHL,1999,
CHL,2000,21.435697555541999
CHL,2001,
CHL,2002,21.3730809688569
CHL,2003,20.012583732604899
CHL,2004,19.8168445825577
CHL,2005,20.5735876560212
CHL,2006,20.081950783729599
CHL,2007,20.318188667297399
CHL,2008,20.576074242591901
CHL,2009,20.299538254737801
CHL,2010,20.832067012786801
CHL,2011,21.476755619049101
CHL,2012,21.890165328979499
CHL,2013,21.338478684425301
CHL,2014,22.930619955062799
CHL,2015,20.815810561180101
CHL,2016,16.397870004177101
CHL,2017,16.748954534530601
CHL,2018,16.059322893619498
CHL,2019,15.776372373104101
CHL,2020,15.830597877502401
CHN,1990,
CHN,1991,
CHN,1992,
CHN,1993,
CHN,1994,
CHN,1995,
CHN,1996,-9.2750297188758797
CHN,1997,
CHN,1998,-8.1056911051273293
CHN,1999,
CHN,2000,-8.7739916443824697
CHN,2001,
CHN,2002,-8.7895059585571307
CHN,2003,-9.4017453193664604
CHN,2004,-9.9529680609703099
CHN,2005,-11.0529391169548
CHN,2006,-11.898188054561601
CHN,2007,-10.1557616591454
CHN,2008,-8.1459694504737694
CHN,2009,-7.8746341168880498
CHN,2010,-8.03423163294792
CHN,2011,-7.7147696018219003
CHN,2012,-9.2715359330177307
CHN,2013,-8.9411270618438703
CHN,2014,-6.7340385913848797
CHN,2015,-6.8965615928173101
CHN,2016,-5.4695785641670298
CHN,2017,-4.2928715646266902
CHN,2018,-3.1135430186986901
CHN,2019,-4.4003120511770204
CHN,2020,-1.6692218407988599
CIV,1990,
CIV,1991,
CIV,1992,
CIV,1993,
CIV,1994,
CIV,1995,
CIV,1996,-13.352397382259401
CIV,1997,
CIV,1998,-15.6895415186882
CIV,1999,
CIV,2000,-21.2103868722916
CIV,2001,
CIV,2002,-22.596862554550199
CIV,2003,-23.0948486328125
CIV,2004,-24.217030763626099
CIV,2005,-26.1692504882813
CIV,2006,-24.869367599487301
CIV,2007,-25.0192072391511
CIV,2008,-24.449085831642101
CIV,2009,-21.301746129989599
CIV,2010,-21.0120435953141
CIV,2011,-21.805588960647501
CIV,2012,-18.6009361743928
CIV,2013,-15.547664940357199
CIV,2014,-10.0819909572601
CIV,2015,-11.0271171927452
CIV,2016,-11.222742497921001
CIV,2017,-11.0109742283821
CIV,2018,-10.1975055336952
CIV,2019,-10.315181851387001
CIV,2020,-11.061800301074999
CMR,1990,
CMR,1991,
CMR,1992,
CMR,1993,
CMR,1994,
CMR,1995,
CMR,1996,-24.512213110923799
CMR,1997,
CMR,1998,-19.356830120086599
CMR,1999,
CMR,2000,-20.2767030000687
CMR,2001,
CMR,2002,-21.511385440826398
CMR,2003,-19.776092529296999
CMR,2004,-19.944783210754402
CMR,2005,-20.237485051155101
CMR,2006,-19.770738363265998
CMR,2007,-20.1588809490203
CMR,2008,-18.799222707748299
CMR,2009,-19.226222515106201
CMR,2010,-18.3471503257751
CMR,2011,-18.375274896621701
CMR,2012,-17.7298161983489
CMR,2013,-17.9885830879211
CMR,2014,-15.260892808437299
CMR,2015,-16.923131704330402
CMR,2016,-17.964556694030801
CMR,2017,-17.844038009643601
CMR,2018,-18.7090436220169
CMR,2019,-19.3724267482757
CMR,2020,-19.809468269348098
COD,1990,
COD,1991,
COD,1992,
COD,1993,
COD,1994,
COD,1995,
COD,1996,-31.901578307151802
COD,1997,
COD,1998,-32.612782597541802
COD,1999,
COD,2000,-30.94959461689
COD,2001,
COD,2002,-30.051245808601301
COD,2003,-31.454296708107101
COD,2004,-29.213397860527099
COD,2005,-26.256984233856201
COD,2006,-27.568844079971399
COD,2007,-27.4505275487899
COD,2008,-26.752499938011098
COD,2009,-27.948673725128099
COD,2010,-27.6615489721298
COD,2011,-27.634131669998201
COD,2012,-28.2695426940919
COD,2013,-26.943971991539001
COD,2014,-24.868836402892999
COD,2015,-27.175576448440498
COD,2016,-27.989879965782201
COD,2017,-29.099840760231
COD,2018,-30.6323341131211
COD,2019,-30.798533320427001
COD,2020,-30.9289088249207
COG,1990,
COG,1991,
COG,1992,
COG,1993,
COG,1994,
COG,1995,
COG,1996,-17.7447701692581
COG,1997,
COG,1998,-27.5197466611862
COG,1999,
COG,2000,-22.924471855163599
COG,2001,
COG,2002,-21.946750879287698
COG,2003,-21.5555015802383
COG,2004,-20.234252691268999
COG,2005,-25.010460615157999
COG,2006,-21.527877569198498
COG,2007,-20.794818878173899
COG,2008,-20.288523912429898
COG,2009,-20.7423735857009
COG,2010,-20.706813573837302
COG,2011,-20.527860403060799
COG,2012,-19.414864659309401
COG,2013,-19.059711456298899
COG,2014,-19.027788996696501
COG,2015,-19.283184528350802
COG,2016,-19.513447284698501
COG,2017,-19.676905035972599
COG,2018,-19.244000315666199
COG,2019,-19.0744500160217
COG,2020,-19.151239037513701
COL,1990,
COL,1991,
COL,1992,
COL,1993,
COL,1994,
COL,1995,
COL,1996,-12.781242430210099
COL,1997,
COL,1998,-11.269648075103801
COL,1999,
COL,2000,-15.7256446480751
COL,2001,
COL,2002,-12.7342424988747
COL,2003,-12.564998567104301
COL,2004,-11.818402469158199
COL,2005,-10.762391507625599
COL,2006,-8.6425946950912493
COL,2007,-7.3606666028499603
COL,2008,-6.48101177811622
COL,2009,-6.2522189617156902
COL,2010,-4.6135553717613202
COL,2011,-3.6951449066400599
COL,2012,-5.5406250655651101
COL,2013,-6.5973783433437303
COL,2014,-4.2858005464076898
COL,2015,-4.1360934376716596
COL,2016,-4.4664443880319604
COL,2017,-6.1746024489402798
COL,2018,-6.4669972956180599
COL,2019,-6.5900227129459399
COL,2020,-8.3248727023601496
COM,1990,
COM,1991,
COM,1992,
COM,1993,
COM,1994,
COM,1995,
COM,1996,-14.9362729787827
COM,1997,
COM,1998,-14.9835606813431
COM,1999,
COM,2000,-19.863268971443201
COM,2001,
COM,2002,-12.6597806811333
COM,2003,-12.775190114975
COM,2004,-17.287671923637301
COM,2005,-17.751240968704298
COM,2006,-16.610270619392399
COM,2007,-17.673836588859501
COM,2008,-18.1885377168655
COM,2009,-19.6855276823044
COM,2010,-18.295918941497799
COM,2011,-17.790071845054701
COM,2012,-18.341802239418101
COM,2013,-16.237147271633098
COM,2014,-15.27391320467
COM,2015,-14.478143334388699
COM,2016,-17.786581277847301
COM,2017,-18.7430548667908
COM,2018,-19.398965239524799
COM,2019,-19.6119849681854
COM,2020,-21.632701396942199
CPV,1990,
CPV,1991,
CPV,1992,
CPV,1993,
CPV,1994,
CPV,1995,
CPV,1996,17.751198410987801
CPV,1997,
CPV,1998,11.425272524356799
CPV,1999,
CPV,2000,10.853173196315799
CPV,2001,
CPV,2002,4.5463714301586098
CPV,2003,4.3583934903144801
CPV,2004,5.8114355206489599
CPV,2005,6.36048224568367
CPV,2006,10.884358882904101
CPV,2007,10.383013784885399
CPV,2008,9.7128675580024808
CPV,2009,9.0598052144050598
CPV,2010,7.8757233917713103
CPV,2011,8.6150973439216596
CPV,2012,8.7391915917396492
CPV,2013,9.3699839711189306
CPV,2014,11.255077481269799
CPV,2015,9.7329703569412196
CPV,2016,4.8952041268348703
CPV,2017,6.0993160605430603
CPV,2018,6.7447196841239903
CPV,2019,7.7089019715785998
CPV,2020,7.4242326021194502
CRI,1990,
CRI,1991,
CRI,1992,
CRI,1993,
CRI,1994,
CRI,1995,
CRI,1996,10.5090069174767
CRI,1997,
CRI,1998,10.7612150907516
CRI,1999,
CRI,2000,9.1303567886352504
CRI,2001,
CRI,2002,9.4349524974822998
CRI,2003,8.9567314386367798
CRI,2004,8.5493547916412407
CRI,2005,8.4534823894500697
CRI,2006,6.6251395642757398
CRI,2007,6.0238608419895199
CRI,2008,7.7127187252044598
CRI,2009,9.83976149559021
CRI,2010,9.1079349517822301
CRI,2011,7.5354030132293701
CRI,2012,8.9914950132369995
CRI,2013,9.5854427814483607
CRI,2014,9.9178114533424306
CRI,2015,8.4434359073638898
CRI,2016,7.3912708759307897
CRI,2017,7.3502393066883096
CRI,2018,8.0206861793994904
CRI,2019,9.0747963786125201
CRI,2020,8.5474560260772705
CUB,1990,
CUB,1991,
CUB,1992,
CUB,1993,
CUB,1994,
CUB,1995,
CUB,1996,-19.325785279273902
CUB,1997,
CUB,1998,-17.779675602912899
CUB,1999,
CUB,2000,-17.847427487373299
CUB,2001,
CUB,2002,-19.9575626850128
CUB,2003,-20.794383168220399
CUB,2004,-18.821036577224799
CUB,2005,-18.471090555191001
CUB,2006,-12.9849196076393
CUB,2007,-11.737338125705699
CUB,2008,-14.0701464414597
CUB,2009,-12.1112431287766
CUB,2010,-12.282653450965901
CUB,2011,-11.7959877252579
CUB,2012,-12.046754002571101
CUB,2013,-11.8846740722656
CUB,2014,-11.136303365230599
CUB,2015,-12.1711876988411
CUB,2016,-7.7629919946193704
CUB,2017,-7.6070827841758799
CUB,2018,-7.8397945761680603
CUB,2019,-5.7496421933174098
CUB,2020,-4.8470561802387202
CUW,1990,
CUW,1991,
CUW,1992,
CUW,1993,
CUW,1994,
CUW,1995,
CUW,1996,
CUW,1997,
CUW,1998,
CUW,1999,
CUW,2000,
CUW,2001,
CUW,2002,
CUW,2003,
CUW,2004,
CUW,2005,
CUW,2006,
CUW,2007,
CUW,2008,
CUW,2009,
CUW,2010,
CUW,2011,
CUW,2012,
CUW,2013,
CUW,2014,
CUW,2015,
CUW,2016,
CUW,2017,
CUW,2018,
CUW,2019,
CUW,2020,
CYM,1990,
CYM,1991,
CYM,1992,
CYM,1993,
CYM,1994,
CYM,1995,
CYM,1996,24.8160610198975
CYM,1997,
CYM,1998,24.836320519447401
CYM,1999,
CYM,2000,25.353747367858901
CYM,2001,
CYM,2002,24.980112910270702
CYM,2003,20.88356590271
CYM,2004,19.436404943466101
CYM,2005,14.406452715396901
CYM,2006,18.176765441894499
CYM,2007,18.545637488365099
CYM,2008,19.005651950836299
CYM,2009,15.1463702917099
CYM,2010,15.2061496973038
CYM,2011,14.901057481765701
CYM,2012,15.146996498107899
CYM,2013,15.228394806384999
CYM,2014,9.9707671403884905
CYM,2015,13.4071143269539
CYM,2016,13.074977397918699
CYM,2017,12.732644200325
CYM,2018,12.660696268081701
CYM,2019,12.562151134014099
CYM,2020,12.4577098488808
CYP,1990,
CYP,1991,
CYP,1992,
CYP,1993,
CYP,1994,
CYP,1995,
CYP,1996,14.5744574069977
CYP,1997,
CYP,1998,16.074801325797999
CYP,1999,
CYP,2000,17.272999644279601
CYP,2001,
CYP,2002,16.8230895996094
CYP,2003,15.959290564060201
CYP,2004,15.447461068630201
CYP,2005,14.9133880734444
CYP,2006,18.5975680351257
CYP,2007,18.795025706291099
CYP,2008,20.5128557682037
CYP,2009,20.5042773485184
CYP,2010,20.563323140144298
CYP,2011,18.1103227138519
CYP,2012,18.590509533882202
CYP,2013,17.509917736053499
CYP,2014,18.2721490859985
CYP,2015,17.2534387111664
CYP,2016,11.8509787917137
CYP,2017,14.6010203361511
CYP,2018,12.336763441562701
CYP,2019,12.4392389059067
CYP,2020,9.3894428610801697
CZE,1990,
CZE,1991,
CZE,1992,
CZE,1993,
CZE,1994,
CZE,1995,
CZE,1996,15.560486257076301
CZE,1997,
CZE,1998,14.7266701459885
CZE,1999,
CZE,2000,10.320976793766
CZE,2001,
CZE,2002,14.617027282714799
CZE,2003,14.8530665636063
CZE,2004,12.891622960567499
CZE,2005,14.581597983837099
CZE,2006,14.6605466008186
CZE,2007,14.938647091388701
CZE,2008,15.304032444953901
CZE,2009,16.2557030320168
CZE,2010,15.8256258964539
CZE,2011,17.297452092170801
CZE,2012,17.384227275848399
CZE,2013,17.405602097511299
CZE,2014,19.361316442489699
CZE,2015,18.8960348367691
CZE,2016,16.8759799003601
CZE,2017,18.580126762390101
CZE,2018,17.4207409620284
CZE,2019,17.3797702789307
CZE,2020,17.420788884162899
DEU,1990,
DEU,1991,
DEU,1992,
DEU,1993,
DEU,1994,
DEU,1995,
DEU,1996,27.361997365951598
DEU,1997,
DEU,1998,27.573821306228599
DEU,1999,
DEU,2000,27.360120773315401
DEU,2001,
DEU,2002,27.7846279144288
DEU,2003,27.8389396667481
DEU,2004,27.543475627899198
DEU,2005,28.087369322776802
DEU,2006,30.091464877128601
DEU,2007,29.845041513442901
DEU,2008,29.478445291519101
DEU,2009,28.027427792549201
DEU,2010,27.837579846382202
DEU,2011,27.509727358818001
DEU,2012,28.376944184303301
DEU,2013,27.915015578269902
DEU,2014,31.455166816711401
DEU,2015,29.995399355888399
DEU,2016,27.0075796842575
DEU,2017,26.846685886383
DEU,2018,27.146536469459502
DEU,2019,26.975906014442401
DEU,2020,25.9281070232391
DJI,1990,
DJI,1991,
DJI,1992,
DJI,1993,
DJI,1994,
DJI,1995,
DJI,1996,-16.517434000968901
DJI,1997,
DJI,1998,-15.4615172743797
DJI,1999,
DJI,2000,-15.0104257464409
DJI,2001,
DJI,2002,-15.9716708064079
DJI,2003,-14.944400489330301
DJI,2004,-13.1375356316567
DJI,2005,-16.230709493160202
DJI,2006,-15.0635752677917
DJI,2007,-13.107899248600001
DJI,2008,-11.163507103920001
DJI,2009,-11.858112871646901
DJI,2010,-12.785730242729199
DJI,2011,-13.9693505167961
DJI,2012,-13.6615994572639
DJI,2013,-13.165592789650001
DJI,2014,-14.8882672190666
DJI,2015,-16.0114323496819
DJI,2016,-16.974172174930601
DJI,2017,-15.8177304267883
DJI,2018,-16.118336796760602
DJI,2019,-16.039065957069401
DJI,2020,-17.682642579078699
DMA,1990,
DMA,1991,
DMA,1992,
DMA,1993,
DMA,1994,
DMA,1995,
DMA,1996,14.321066737175
DMA,1997,
DMA,1998,14.331133663654301
DMA,1999,
DMA,2000,13.661988556384999
DMA,2001,
DMA,2002,13.759646356105799
DMA,2003,13.6753364801407
DMA,2004,12.240482807159401
DMA,2005,11.5118217468262
DMA,2006,12.594725131988501
DMA,2007,11.9207355380058
DMA,2008,11.7876079082489
DMA,2009,12.607262432575199
DMA,2010,12.202058255672499
DMA,2011,11.6913859248161
DMA,2012,11.8853254914284
DMA,2013,12.2557657361031
DMA,2014,9.3506881594657898
DMA,2015,12.041524410247799
DMA,2016,11.1247869133949
DMA,2017,11.258726656436901
DMA,2018,12.0698907971382
DMA,2019,12.2596011161804
DMA,2020,13.515337109565699
DNK,1990,
DNK,1991,
DNK,1992,
DNK,1993,
DNK,1994,
DNK,1995,
DNK,1996,30.953747034072901
DNK,1997,
DNK,1998,31.233533620834301
DNK,1999,
DNK,2000,30.7484688758849
DNK,2001,
DNK,2002,31.999793410301301
DNK,2003,32.648687124252298
DNK,2004,32.818907856941301
DNK,2005,32.913854122161901
DNK,2006,33.719481825828503
DNK,2007,33.917898058891303
DNK,2008,33.218956470489502
DNK,2009,32.591161251068101
DNK,2010,32.273510456085098
DNK,2011,32.636452794074998
DNK,2012,31.876136898994499
DNK,2013,32.338935375213602
DNK,2014,35.713933706283598
DNK,2015,34.350022792816198
DNK,2016,32.107386708259597
DNK,2017,30.762138128280601
DNK,2018,30.243222832679798
DNK,2019,31.273325681686401
DNK,2020,30.8494563102721
DOM,1990,
DOM,1991,
DOM,1992,
DOM,1993,
DOM,1994,
DOM,1995,
DOM,1996,-8.8840408325195295
DOM,1997,
DOM,1998,-9.8083245158195496
DOM,1999,
DOM,2000,-11.5011357069016
DOM,2001,
DOM,2002,-11.988819777965499
DOM,2003,-10.8865060210228
DOM,2004,-11.5748051404953
DOM,2005,-11.657737970352199
DOM,2006,-9.9398278594016993
DOM,2007,-10.639664173126199
DOM,2008,-11.6065055727959
DOM,2009,-13.7559590339661
DOM,2010,-14.5434014201164
DOM,2011,-13.7388741374016
DOM,2012,-12.1867192387581
DOM,2013,-9.0960319638252294
DOM,2014,-6.5274129807949102
DOM,2015,-8.9542866349220294
DOM,2016,-6.6595351397991198
DOM,2017,-7.2430540323257402
DOM,2018,-6.1615468263626099
DOM,2019,-5.4061771929264104
DOM,2020,-2.8939727395772898
DZA,1990,
DZA,1991,
DZA,1992,
DZA,1993,
DZA,1994,
DZA,1995,
DZA,1996,-20.709312319755501
DZA,1997,
DZA,1998,-20.372155904769901
DZA,1999,
DZA,2000,-21.179354190826398
DZA,2001,
DZA,2002,-10.824463963508601
DZA,2003,-10.291473150253299
DZA,2004,-10.476884961128199
DZA,2005,-13.1519566178322
DZA,2006,-13.1784771680832
DZA,2007,-13.462069630622899
DZA,2008,-13.052128374576601
DZA,2009,-14.034637093543999
DZA,2010,-13.8854874968529
DZA,2011,-14.370692074298899
DZA,2012,-13.8145012259483
DZA,2013,-11.7854033708572
DZA,2014,-13.6746127009392
DZA,2015,-15.969844818115201
DZA,2016,-15.5552020668983
DZA,2017,-15.6917650103569
DZA,2018,-13.679089486599
DZA,2019,-14.605417728424101
DZA,2020,-13.5676147937775
ECU,1990,
ECU,1991,
ECU,1992,
ECU,1993,
ECU,1994,
ECU,1995,
ECU,1996,-7.6450321972370201
ECU,1997,
ECU,1998,-9.1723551750183105
ECU,1999,
ECU,2000,-11.328124403953501
ECU,2001,
ECU,2002,-12.8607625365257
ECU,2003,-13.269734084606201
ECU,2004,-13.0032974481583
ECU,2005,-13.963425874710101
ECU,2006,-17.5270448923111
ECU,2007,-17.5586450099945
ECU,2008,-18.790208578109699
ECU,2009,-20.4856836795806
ECU,2010,-19.4348951578141
ECU,2011,-19.4528504610062
ECU,2012,-18.086727499961899
ECU,2013,-14.7940287590027
ECU,2014,-16.500655651092501
ECU,2015,-16.211230814456901
ECU,2016,-10.9937606453896
ECU,2017,-12.1648843288422
ECU,2018,-11.2283325791359
ECU,2019,-9.1752938628196699
ECU,2020,-9.14671087265015
EGY,1990,
EGY,1991,
EGY,1992,
EGY,1993,
EGY,1994,
EGY,1995,
EGY,1996,0.021461497759446401
EGY,1997,
EGY,1998,-2.15846075117588
EGY,1999,
EGY,2000,-0.87690586224198297
EGY,2001,
EGY,2002,-0.19495723117142999
EGY,2003,-0.040025971597060603
EGY,2004,0.226404217071831
EGY,2005,-0.020794991753064099
EGY,2006,-4.7424464821815402
EGY,2007,-4.1856291741132798
EGY,2008,-2.2063212096691101
EGY,2009,-1.4168649315834001
EGY,2010,-2.9726856201887202
EGY,2011,-8.22618263959885
EGY,2012,-9.1187973022461009
EGY,2013,-12.509924173355101
EGY,2014,-11.872443318367001
EGY,2015,-10.1917579770088
EGY,2016,-8.0919269025325704
EGY,2017,-7.5851479768752998
EGY,2018,-5.0777594745159096
EGY,2019,-5.6138484776019997
EGY,2020,-5.39322453737259
ERI,1990,
ERI,1991,
ERI,1992,
ERI,1993,
ERI,1994,
ERI,1995,
ERI,1996,-11.137238860130299
ERI,1997,
ERI,1998,-10.7918748855591
ERI,1999,
ERI,2000,-13.517231523990599
ERI,2001,
ERI,2002,-12.489336013793899
ERI,2003,-13.9058827757835
ERI,2004,-15.870917439460801
ERI,2005,-16.5837135910988
ERI,2006,-20.060876607894901
ERI,2007,-21.679537057876701
ERI,2008,-22.243742942810002
ERI,2009,-22.349660992622301
ERI,2010,-23.001631021499598
ERI,2011,-23.149954795837299
ERI,2012,-24.232282638549801
ERI,2013,-24.330544114112801
ERI,2014,-26.639285087585399
ERI,2015,-25.934499025344898
ERI,2016,-28.254731297492999
ERI,2017,-27.112820863723702
ERI,2018,-27.518463611602801
ERI,2019,-27.7021002769471
ERI,2020,-25.336023330688501
ESP,1990,
ESP,1991,
ESP,1992,
ESP,1993,
ESP,1994,
ESP,1995,
ESP,1996,24.3964540958405
ESP,1997,
ESP,1998,22.205264687538101
ESP,1999,
ESP,2000,23.927524805068899
ESP,2001,
ESP,2002,20.891836285591101
ESP,2003,21.2119331359863
ESP,2004,19.192524909973098
ESP,2005,18.998342156410299
ESP,2006,19.037906646728601
ESP,2007,19.614766359329298
ESP,2008,20.1237181425095
ESP,2009,19.652038812637301
ESP,2010,19.665397882461502
ESP,2011,19.879432797431999
ESP,2012,17.642570853233298
ESP,2013,17.4305208921432
ESP,2014,16.430415511131301
ESP,2015,15.1354845762253
ESP,2016,16.4859030842781
ESP,2017,17.486726164817899
ESP,2018,16.711202025413499
ESP,2019,16.922596573829601
ESP,2020,14.743606150150301
EST,1990,
EST,1991,
EST,1992,
EST,1993,
EST,1994,
EST,1995,
EST,1996,9.7652540802955592
EST,1997,
EST,1998,10.0649212002754
EST,1999,
EST,2000,10.1101894378662
EST,2001,
EST,2002,13.4612427949905
EST,2003,13.103903889656101
EST,2004,15.011302232742301
EST,2005,15.3630468249321
EST,2006,19.2054442167282
EST,2007,19.078683018684401
EST,2008,19.642475485801601
EST,2009,19.119195938110401
EST,2010,19.603208899498
EST,2011,19.988854765892
EST,2012,19.566005349159202
EST,2013,20.254470825195298
EST,2014,23.2889050245285
EST,2015,22.1861265897751
EST,2016,20.352895855903601
EST,2017,21.301265358924901
EST,2018,20.547583580017101
EST,2019,21.224171996116599
EST,2020,22.8192797899246
ETH,1990,
ETH,1991,
ETH,1992,
ETH,1993,
ETH,1994,
ETH,1995,
ETH,1996,-16.418405234813701
ETH,1997,
ETH,1998,-15.447508692741399
ETH,1999,
ETH,2000,-16.723229944705999
ETH,2001,
ETH,2002,-16.308174669742598
ETH,2003,-14.182772397995
ETH,2004,-15.188580453395801
ETH,2005,-15.9612451791763
ETH,2006,-11.347767829895
ETH,2007,-11.210872828960399
ETH,2008,-12.013911604881301
ETH,2009,-14.148792088031801
ETH,2010,-13.727825343608901
ETH,2011,-12.6106741428375
ETH,2012,-11.5144035816193
ETH,2013,-11.0429929494858
ETH,2014,-7.9645948708057404
ETH,2015,-8.9153398871421796
ETH,2016,-8.5941587090492195
ETH,2017,-7.9502302706241599
ETH,2018,-7.5122039318084797
ETH,2019,-8.1684191226959193
ETH,2020,-6.83345422148704
FIN,1990,
FIN,1991,
FIN,1992,
FIN,1993,
FIN,1994,
FIN,1995,
FIN,1996,32.434666395187399
FIN,1997,
FIN,1998,33.185275077819902
FIN,1999,
FIN,2000,33.207929968833803
FIN,2001,
FIN,2002,32.366111993789701
FIN,2003,33.296782374381998
FIN,2004,32.9781061410904
FIN,2005,33.166006565094001
FIN,2006,33.311728239059498
FIN,2007,32.246449828147803
FIN,2008,32.4764803647995
FIN,2009,33.363670945167499
FIN,2010,33.3412957191467
FIN,2011,32.972146034240701
FIN,2012,33.048569560051
FIN,2013,33.2463747262955
FIN,2014,36.121151924133301
FIN,2015,34.990692853927598
FIN,2016,34.2289044857025
FIN,2017,34.503856897354098
FIN,2018,34.690635919570902
FIN,2019,34.325618743896499
FIN,2020,34.475892543792803
FJI,1990,
FJI,1991,
FJI,1992,
FJI,1993,
FJI,1994,
FJI,1995,
FJI,1996,5.4990715086460096
FJI,1997,
FJI,1998,5.8398068249225696
FJI,1999,
FJI,2000,-4.7043654322624304
FJI,2001,
FJI,2002,0.117435405962169
FJI,2003,0.16956726275384401
FJI,2004,1.162601955235
FJI,2005,1.7570587769150701
FJI,2006,0.87862704321742102
FJI,2007,-10.5597245693207
FJI,2008,-9.7684215903282094
FJI,2009,-14.706352889537801
FJI,2010,-12.653520643711101
FJI,2011,-12.0947763323784
FJI,2012,-11.409138083457901
FJI,2013,-12.3386325240135
FJI,2014,-8.7366329431533796
FJI,2015,-6.0979429483413696
FJI,2016,-1.4311705268919499
FJI,2017,-1.2860128432512301
FJI,2018,3.1187300235033
FJI,2019,7.3152875900268599
FJI,2020,3.4192651957273501
FRA,1990,
FRA,1991,
FRA,1992,
FRA,1993,
FRA,1994,
FRA,1995,
FRA,1996,25.222616910934502
FRA,1997,
FRA,1998,23.196768283844001
FRA,1999,
FRA,2000,24.3492271900178
FRA,2001,
FRA,2002,20.618834614753801
FRA,2003,22.665911436080901
FRA,2004,24.2282781600953
FRA,2005,23.9331181049346
FRA,2006,24.856938719749401
FRA,2007,24.758364915847899
FRA,2008,25.436653852462701
FRA,2009,24.5778695344924
FRA,2010,25.495436191558799
FRA,2011,24.3054920434952
FRA,2012,24.4278515577316
FRA,2013,23.8399176597595
FRA,2014,24.710460782051101
FRA,2015,23.314316391944899
FRA,2016,23.057894587516699
FRA,2017,23.843953609466599
FRA,2018,23.823983907699599
FRA,2019,23.399558424949699
FRA,2020,22.1333460807801
FRO,1990,
FRO,1991,
FRO,1992,
FRO,1993,
FRO,1994,
FRO,1995,
FRO,1996,
FRO,1997,
FRO,1998,
FRO,1999,
FRO,2000,
FRO,2001,
FRO,2002,
FRO,2003,
FRO,2004,
FRO,2005,
FRO,2006,
FRO,2007,
FRO,2008,
FRO,2009,
FRO,2010,
FRO,2011,
FRO,2012,
FRO,2013,
FRO,2014,
FRO,2015,
FRO,2016,
FRO,2017,
FRO,2018,
FRO,2019,
FRO,2020,
FSM,1990,
FSM,1991,
FSM,1992,
FSM,1993,
FSM,1994,
FSM,1995,
FSM,1996,13.7553895711899
FSM,1997,
FSM,1998,14.9006389975548
FSM,1999,
FSM,2000,14.2751084566116
FSM,2001,
FSM,2002,14.177078783512099
FSM,2003,14.165830373764001
FSM,2004,17.213424921035799
FSM,2005,19.270677089691201
FSM,2006,20.121833443641702
FSM,2007,19.701584100723299
FSM,2008,8.6186640858650208
FSM,2009,5.5883337855338997
FSM,2010,2.4225934445858002
FSM,2011,-0.84777668863535005
FSM,2012,0.555527973920108
FSM,2013,2.04848007857799
FSM,2014,-4.1509390473365899
FSM,2015,-4.7461465597152701
FSM,2016,0.0374232837930321
FSM,2017,0.965879887342453
FSM,2018,0.68684054911136605
FSM,2019,1.41400552541018
FSM,2020,3.27709288895129
GAB,1990,
GAB,1991,
GAB,1992,
GAB,1993,
GAB,1994,
GAB,1995,
GAB,1996,-11.1018885970116
GAB,1997,
GAB,1998,-6.3019912242889502
GAB,1999,
GAB,2000,-3.1060987412929499
GAB,2001,
GAB,2002,-4.2335891872644398
GAB,2003,-6.9025261998176504
GAB,2004,-8.2202281057834607
GAB,2005,-6.7440027594566399
GAB,2006,-12.826605916023301
GAB,2007,-12.008684098720501
GAB,2008,-10.6154903769493
GAB,2009,-8.5632357001304609
GAB,2010,-7.8439758419990504
GAB,2011,-6.8532813489437103
GAB,2012,-7.0517102479934604
GAB,2013,-8.8822876214981097
GAB,2014,-8.0430564284324593
GAB,2015,-9.54015856981278
GAB,2016,-10.358267068862901
GAB,2017,-12.264232099056199
GAB,2018,-12.1939923167229
GAB,2019,-12.795091807842301
GAB,2020,-11.536686539650001
GBR,1990,
GBR,1991,
GBR,1992,
GBR,1993,
GBR,1994,
GBR,1995,
GBR,1996,27.688483953475998
GBR,1997,
GBR,1998,29.462684750556999
GBR,1999,
GBR,2000,28.341440916061401
GBR,2001,
GBR,2002,28.082169175148
GBR,2003,28.345791935920801
GBR,2004,27.329203605651902
GBR,2005,26.4887373447418
GBR,2006,30.130707144737201
GBR,2007,29.243267297744801
GBR,2008,28.843040347099301
GBR,2009,29.437162280082799
GBR,2010,30.169773101806602
