country,year,Education_Tertiary
HRV,2003,42.3809814453125
HRV,2004,44.076221466064503
HRV,2005,47.294719696044901
HRV,2006,48.597511291503899
HRV,2007,50.530590057372997
HRV,2008,52.351451873779297
HRV,2009,51.958301544189503
HRV,2010,57.068599700927699
HRV,2011,59.338859558105497
HRV,2012,62.025661468505902
HRV,2013,66.711112976074205
HRV,2014,68.639251708984403
HRV,2015,68.441398620605497
HRV,2016,69.588951110839801
HRV,2017,71.377586364746094
HRV,2018,72.862541198730497
HRV,2019,74.050117492675795
HRV,2020,74.738037109375
HTI,1990,
HTI,1991,
HTI,1992,
HTI,1993,
HTI,1994,
HTI,1995,
HTI,1996,
HTI,1997,
HTI,1998,
HTI,1999,
HTI,2000,
HTI,2001,
HTI,2002,
HTI,2003,
HTI,2004,
HTI,2005,
HTI,2006,
HTI,2007,
HTI,2008,
HTI,2009,
HTI,2010,
HTI,2011,
HTI,2012,
HTI,2013,
HTI,2014,
HTI,2015,
HTI,2016,
HTI,2017,
HTI,2018,
HTI,2019,
HTI,2020,
HUN,1990,
HUN,1991,
HUN,1992,
HUN,1993,
HUN,1994,
HUN,1995,
HUN,1996,
HUN,1997,
HUN,1998,
HUN,1999,
HUN,2000,
HUN,2001,42.347888946533203
HUN,2002,47.357421875
HUN,2003,54.634639739990199
HUN,2004,61.5071411132812
HUN,2005,64.977401733398395
HUN,2006,66.398666381835895
HUN,2007,66.265296936035199
HUN,2008,63.973838806152301
HUN,2009,61.977169036865199
HUN,2010,60.7487602233887
HUN,2011,59.998489379882798
HUN,2012,60.6758003234863
HUN,2013,57.5212211608887
HUN,2014,53.424591064453097
HUN,2015,50.979740142822301
HUN,2016,50.736148834228501
HUN,2017,51.384059906005902
HUN,2018,52.562938690185497
HUN,2019,54.212291717529297
HUN,2020,56.607181549072301
IDN,1990,8.2950601577758807
IDN,1991,8.55126953125
IDN,1992,9.3784399032592791
IDN,1993,9.3396701812744105
IDN,1994,10.4964103698731
IDN,1995,11.301739692688001
IDN,1996,11.522290229797401
IDN,1997,13.3638401031494
IDN,1998,13.334799766540501
IDN,1999,14.6863803863525
IDN,2000,14.810640335083001
IDN,2001,14.1229801177978
IDN,2002,14.6824598312378
IDN,2003,15.772279739379901
IDN,2004,16.176630020141602
IDN,2005,16.696710586547901
IDN,2006,16.767240524291999
IDN,2007,17.5765991210938
IDN,2008,20.520950317382798
IDN,2009,22.693330764770501
IDN,2010,23.415908639846201
IDN,2011,25.027444191823001
IDN,2012,29.0425391195214
IDN,2013,29.894529174264999
IDN,2014,29.9904910473273
IDN,2015,32.459020043375801
IDN,2016,34.830717341087698
IDN,2017,35.967012362631003
IDN,2018,36.149487804258797
IDN,2019,37.323086272870299
IDN,2020,38.165060140692297
IMN,1990,
IMN,1991,
IMN,1992,
IMN,1993,
IMN,1994,
IMN,1995,
IMN,1996,
IMN,1997,
IMN,1998,
IMN,1999,
IMN,2000,
IMN,2001,
IMN,2002,
IMN,2003,
IMN,2004,
IMN,2005,
IMN,2006,
IMN,2007,
IMN,2008,
IMN,2009,
IMN,2010,
IMN,2011,
IMN,2012,
IMN,2013,
IMN,2014,
IMN,2015,
IMN,2016,
IMN,2017,
IMN,2018,
IMN,2019,
IMN,2020,
IND,1990,5.9302501678466797
IND,1991,6.0092802047729501
IND,1992,
IND,1993,
IND,1994,
IND,1995,5.4779801368713397
IND,1996,6.1985001564025897
IND,1997,6.4706802368164098
IND,1998,
IND,1999,
IND,2000,9.9382600784301793
IND,2001,10.027350425720201
IND,2002,10.5586500167847
IND,2003,11.057640075683601
IND,2004,11.3926801681519
IND,2005,11.1277303695679
IND,2006,11.9628095626831
IND,2007,13.6564798355103
IND,2008,15.648520469665501
IND,2009,16.6775093078613
IND,2010,18.697183130968298
IND,2011,23.825368422009699
IND,2012,24.940208260677899
IND,2013,24.390638443122999
IND,2014,25.991324706787999
IND,2015,27.284567707597802
IND,2016,27.304357385764298
IND,2017,27.909051904933399
IND,2018,28.531686529194602
IND,2019,29.023359390714301
IND,2020,29.8196397708424
IRL,1990,
IRL,1991,
IRL,1992,
IRL,1993,
IRL,1994,
IRL,1995,
IRL,1996,
IRL,1997,
IRL,1998,
IRL,1999,
IRL,2000,
IRL,2001,50.674800872802699
IRL,2002,53.534801483154297
IRL,2003,55.846168518066399
IRL,2004,58.921909332275398
IRL,2005,58.869319915771499
IRL,2006,58.4411811828613
IRL,2007,58.301990509033203
IRL,2008,54.017471313476598
IRL,2009,56.503978729247997
IRL,2010,63.126438140869098
IRL,2011,67.798591613769503
IRL,2012,68.197250366210895
IRL,2013,71.699546813964801
IRL,2014,73.813232421875
IRL,2015,77.232147216796903
IRL,2016,77.557136535644503
IRL,2017,77.519111633300795
IRL,2018,76.760467529296903
IRL,2019,74.444580078125
IRL,2020,74.196197509765597
IRN,1990,
IRN,1991,
IRN,1992,
IRN,1993,
IRN,1994,
IRN,1995,17.336959838867202
IRN,1996,18.963239669799801
IRN,1997,
IRN,1998,
IRN,1999,18.792560577392599
IRN,2000,18.780179977416999
IRN,2001,19.491880416870099
IRN,2002,18.2758693695068
IRN,2003,19.405790328979499
IRN,2004,21.370679855346701
IRN,2005,22.684190750122099
IRN,2006,25.3070392608643
IRN,2007,29.8213806152344
IRN,2008,36.193939208984403
IRN,2009,36.483318328857401
IRN,2010,42.548221588134801
IRN,2011,48.059608459472699
IRN,2012,53.9002494812012
IRN,2013,56.463268280029297
IRN,2014,64.499908447265597
IRN,2015,70.685852050781193
IRN,2016,67.911231994628906
IRN,2017,66.351448059082003
IRN,2018,60.861148834228501
IRN,2019,58.116950988769503
IRN,2020,55.636669158935497
IRQ,1990,
IRQ,1991,
IRQ,1992,
IRQ,1993,
IRQ,1994,
IRQ,1995,
IRQ,1996,
IRQ,1997,
IRQ,1998,
IRQ,1999,11.6204996109009
IRQ,2000,12.0502004623413
IRQ,2001,
IRQ,2002,12.6159200668335
IRQ,2003,
IRQ,2004,15.510490417480501
IRQ,2005,15.5580997467041
IRQ,2006,
IRQ,2007,
IRQ,2008,
IRQ,2009,
IRQ,2010,
IRQ,2011,
IRQ,2012,
IRQ,2013,
IRQ,2014,
IRQ,2015,
IRQ,2016,
IRQ,2017,
IRQ,2018,
IRQ,2019,
IRQ,2020,
ISL,1990,25.3219699859619
ISL,1991,25.3714694976807
ISL,1992,30.096229553222699
ISL,1993,27.501939773559599
ISL,1994,33.689689636230497
ISL,1995,35.516761779785199
ISL,1996,35.735431671142599
ISL,1997,37.476898193359403
ISL,1998,39.213790893554702
ISL,1999,41.310291290283203
ISL,2000,45.917449951171903
ISL,2001,46.9373588562012
ISL,2002,52.6091117858887
ISL,2003,60.026981353759801
ISL,2004,66.582176208496094
ISL,2005,69.832427978515597
ISL,2006,72.968208312988295
ISL,2007,73.137016296386705
ISL,2008,73.575469970703097
ISL,2009,72.467552185058594
ISL,2010,78.503089904785199
ISL,2011,79.919418334960895
ISL,2012,79.582481384277301
ISL,2013,78.372390747070298
ISL,2014,80.395088195800795
ISL,2015,75.641998291015597
ISL,2016,74.700630187988295
ISL,2017,71.337249755859403
ISL,2018,69.340232849121094
ISL,2019,70.609352111816406
ISL,2020,74.590606689453097
ISR,1990,
ISR,1991,
ISR,1992,
ISR,1993,
ISR,1994,
ISR,1995,
ISR,1996,
ISR,1997,
ISR,1998,
ISR,1999,
ISR,2000,
ISR,2001,51.114711761474602
ISR,2002,55.835811614990199
ISR,2003,55.207328796386697
ISR,2004,54.502670288085902
ISR,2005,55.645191192627003
ISR,2006,54.733139038085902
ISR,2007,57.309848785400398
ISR,2008,56.778900146484403
ISR,2009,59.5300903320312
ISR,2010,62.128570556640597
ISR,2011,62.760448455810497
ISR,2012,64.2354736328125
ISR,2013,62.651939392089801
ISR,2014,62.622440338134801
ISR,2015,61.6271781921387
ISR,2016,61.442649841308601
ISR,2017,60.343460083007798
ISR,2018,58.610988616943402
ISR,2019,57.456451416015597
ISR,2020,57.633861541747997
ITA,1990,
ITA,1991,
ITA,1992,
ITA,1993,
ITA,1994,
ITA,1995,
ITA,1996,
ITA,1997,
ITA,1998,
ITA,1999,
ITA,2000,
ITA,2001,53.453189849853501
ITA,2002,56.315391540527301
ITA,2003,60.005588531494098
ITA,2004,63.332729339599602
ITA,2005,65.3270263671875
ITA,2006,67.283508300781193
ITA,2007,68.872596740722699
ITA,2008,67.579986572265597
ITA,2009,66.951629638671903
ITA,2010,65.379043579101605
ITA,2011,64.249252319335895
ITA,2012,62.344741821289098
ITA,2013,60.892528533935497
ITA,2014,60.883148193359403
ITA,2015,60.941291809082003
ITA,2016,61.357101440429702
ITA,2017,62.69580078125
ITA,2018,64.475326538085895
ITA,2019,65.689506530761705
ITA,2020,68.723106384277301
JAM,1990,
JAM,1991,6.8257799148559597
JAM,1992,6.7787399291992196
JAM,1993,
JAM,1994,
JAM,1995,
JAM,1996,
JAM,1997,
JAM,1998,
JAM,1999,8.5578899383544904
JAM,2000,13.8694095611572
JAM,2001,16.0548496246338
JAM,2002,16.848789215087901
JAM,2003,18.8019199371338
JAM,2004,18.998319625854499
JAM,2005,17.27659034729
JAM,2006,17.268659591674801
JAM,2007,
JAM,2008,22.319290161132798
JAM,2009,22.232139587402301
JAM,2010,25.377089060949501
JAM,2011,24.768462549277299
JAM,2012,27.068678107253799
JAM,2013,25.621214781761399
JAM,2014,
JAM,2015,26.233414282194801
JAM,2016,
JAM,2017,
JAM,2018,
JAM,2019,
JAM,2020,
JOR,1990,19.661899566650401
JOR,1991,19.519210815429702
JOR,1992,19.446609497070298
JOR,1993,19.5052795410156
JOR,1994,18.214500427246101
JOR,1995,18.074100494384801
JOR,1996,20.210929870605501
JOR,1997,23.0235805511475
JOR,1998,
JOR,1999,
JOR,2000,28.796810150146499
JOR,2001,
JOR,2002,32.278400421142599
JOR,2003,36.055820465087898
JOR,2004,40.467830657958999
JOR,2005,39.707489013671903
JOR,2006,37.866401672363303
JOR,2007,38.733840942382798
JOR,2008,41.3684692382812
JOR,2009,42.063018798828097
JOR,2010,37.758133745582803
JOR,2011,37.421638632728502
JOR,2012,43.916146412934701
JOR,2013,
JOR,2014,
JOR,2015,36.628427876253902
JOR,2016,34.061263563699498
JOR,2017,28.621057099162201
JOR,2018,31.5562985544301
JOR,2019,30.110840389455799
JOR,2020,30.287966560531899
JPN,1990,
JPN,1991,
JPN,1992,
JPN,1993,
JPN,1994,
JPN,1995,
JPN,1996,
JPN,1997,
JPN,1998,
JPN,1999,
JPN,2000,
JPN,2001,
JPN,2002,
JPN,2003,
JPN,2004,
JPN,2005,
JPN,2006,
JPN,2007,
JPN,2008,
JPN,2009,
JPN,2010,
JPN,2011,
JPN,2012,
JPN,2013,62.642269134521499
JPN,2014,62.833488464355497
JPN,2015,62.4498481750488
JPN,2016,62.4975395202637
JPN,2017,63.287540435791001
JPN,2018,62.605850219726598
JPN,2019,62.400840759277301
JPN,2020,62.298740386962898
KAZ,1990,37.299850463867202
KAZ,1991,36.371498107910199
KAZ,1992,35.255630493164098
KAZ,1993,
KAZ,1994,32.866561889648402
KAZ,1995,33.145458221435497
KAZ,1996,29.1463108062744
KAZ,1997,
KAZ,1998,
KAZ,1999,24.027830123901399
KAZ,2000,30.799259185791001
KAZ,2001,
KAZ,2002,
KAZ,2003,
KAZ,2004,
KAZ,2005,
KAZ,2006,54.524059295654297
KAZ,2007,
KAZ,2008,
KAZ,2009,
KAZ,2010,46.722933047658699
KAZ,2011,50.427509492136899
KAZ,2012,52.152503723069202
KAZ,2013,45.866927637986201
KAZ,2014,51.087773365565702
KAZ,2015,48.346457502364402
KAZ,2016,46.049225882067397
KAZ,2017,49.971209228359498
KAZ,2018,51.966263958706399
KAZ,2019,57.342112378135099
KAZ,2020,62.292137367231902
KEN,1990,
KEN,1991,
KEN,1992,
KEN,1993,
KEN,1994,
KEN,1995,
KEN,1996,
KEN,1997,
KEN,1998,
KEN,1999,
KEN,2000,2.8150100708007799
KEN,2001,2.8829998970031698
KEN,2002,2.87671995162964
KEN,2003,
KEN,2004,2.9626700878143302
KEN,2005,3.0009999275207502
KEN,2006,
KEN,2007,
KEN,2008,
KEN,2009,3.9923000335693399
KEN,2010,
KEN,2011,
KEN,2012,
KEN,2013,
KEN,2014,
KEN,2015,9.2531949618872105
KEN,2016,11.6347883294504
KEN,2017,11.8049232142021
KEN,2018,
KEN,2019,10.4975595474243
KEN,2020,
KGZ,1990,26.2876701354981
KGZ,1991,24.896409988403299
KGZ,1992,23.962730407714801
KGZ,1993,22.096599578857401
KGZ,1994,21.560869216918899
KGZ,1995,20.6899299621582
KGZ,1996,21.920330047607401
KGZ,1997,23.8372802734375
KGZ,1998,27.400499343872099
KGZ,1999,28.0213508605957
KGZ,2000,33.69287109375
KGZ,2001,39.267208099365199
KGZ,2002,42.228118896484403
KGZ,2003,39.491138458252003
KGZ,2004,39.111000061035199
KGZ,2005,40.615779876708999
KGZ,2006,41.6426811218262
KGZ,2007,41.453739166259801
KGZ,2008,45.584220886230497
KGZ,2009,43.432868957519503
KGZ,2010,42.218204264543601
KGZ,2011,42.437471413981299
KGZ,2012,45.233062911578102
KGZ,2013,48.572789039019803
KGZ,2014,46.360320327803002
KGZ,2015,46.549589023795598
KGZ,2016,44.588603678737599
KGZ,2017,41.5760302696793
KGZ,2018,39.5679556504749
KGZ,2019,40.825700063854299
KGZ,2020,45.332784083034298
KHM,1990,0.68598002195358299
KHM,1991,0.82029002904892001
KHM,1992,1.07730996608734
KHM,1993,1.3053499460220299
KHM,1994,1.5178799629211399
KHM,1995,1.53399002552032
KHM,1996,1.79530000686646
KHM,1997,1.22730004787445
KHM,1998,
KHM,1999,
KHM,2000,1.8655799627304099
KHM,2001,1.9791300296783401
KHM,2002,2.3366100788116499
KHM,2003,3.0146000385284402
KHM,2004,3.0734400749206499
KHM,2005,3.7703599929809601
KHM,2006,6.2000598907470703
KHM,2007,7.6741700172424299
KHM,2008,8.9299497604370099
KHM,2009,10.6747398376465
KHM,2010,12.1998596191406
KHM,2011,11.4902860215331
KHM,2012,
KHM,2013,
KHM,2014,
KHM,2015,13.615484963166001
KHM,2016,
KHM,2017,12.518152998186199
KHM,2018,13.267173707776299
KHM,2019,12.940984675469601
KHM,2020,13.876757374713501
KIR,1990,
KIR,1991,
KIR,1992,
KIR,1993,
KIR,1994,
KIR,1995,
KIR,1996,
KIR,1997,
KIR,1998,
KIR,1999,
KIR,2000,
KIR,2001,
KIR,2002,
KIR,2003,
KIR,2004,
KIR,2005,
KIR,2006,
KIR,2007,
KIR,2008,
KIR,2009,
KIR,2010,
KIR,2011,
KIR,2012,
KIR,2013,
KIR,2014,
KIR,2015,
KIR,2016,
KIR,2017,
KIR,2018,
KIR,2019,
KIR,2020,
KNA,1990,
KNA,1991,
KNA,1992,6.1207799911498997
KNA,1993,10.4815101623535
KNA,1994,
KNA,1995,
KNA,1996,
KNA,1997,
KNA,1998,
KNA,1999,
KNA,2000,
KNA,2001,
KNA,2002,
KNA,2003,
KNA,2004,
KNA,2005,
KNA,2006,
KNA,2007,
KNA,2008,19.884260177612301
KNA,2009,
KNA,2010,
KNA,2011,
KNA,2012,
KNA,2013,
KNA,2014,90.959999084472699
KNA,2015,93.92236328125
KNA,2016,
KNA,2017,
KNA,2018,
KNA,2019,
KNA,2020,
KOR,1990,
KOR,1991,
KOR,1992,
KOR,1993,
KOR,1994,
KOR,1995,
KOR,1996,
KOR,1997,
KOR,1998,
KOR,1999,
KOR,2000,74.689857482910199
KOR,2001,77.343353271484403
KOR,2002,80.716049194335895
KOR,2003,84.456390380859403
KOR,2004,89.8009033203125
KOR,2005,95.370010375976605
KOR,2006,99.949310302734403
KOR,2007,102.949272155762
KOR,2008,103.136177062988
KOR,2009,102.658447265625
KOR,2010,101.673286437988
KOR,2011,100.81967926025401
KOR,2012,98.286979675292997
KOR,2013,96.337501525878906
KOR,2014,94.442169189453097
KOR,2015,93.9676513671875
KOR,2016,93.657722473144503
KOR,2017,93.7230224609375
KOR,2018,93.328178405761705
KOR,2019,93.998916625976605
KOR,2020,96.876770019531193
KWT,1990,12.6500101089478
KWT,1991,
KWT,1992,16.093009948730501
KWT,1993,15.538499832153301
KWT,1994,17.941469192504901
KWT,1995,22.5260505676269
KWT,1996,23.085889816284201
KWT,1997,21.098960876464801
KWT,1998,
KWT,1999,19.7340202331543
KWT,2000,
KWT,2001,18.3207397460938
KWT,2002,19.2795295715332
KWT,2003,19.5890598297119
KWT,2004,19.9746398925781
KWT,2005,
KWT,2006,
KWT,2007,
KWT,2008,
KWT,2009,
KWT,2010,
KWT,2011,
KWT,2012,
KWT,2013,
KWT,2014,55.893130577115997
KWT,2015,58.943455497382203
KWT,2016,59.221339421459597
KWT,2017,54.915962235926699
KWT,2018,52.106689360177398
KWT,2019,50.440059529918898
KWT,2020,53.731878917366998
